Entity Display Name,Entity Logical Name,Logical Name,Schema Name,Display Name,Attribute Type,Description,Custom Attribute,Type,Required Level,Additional data,,
Industrial process,msdyn_industrialprocess,msdyn_description,msdyn_description,Description,Text,Optional description that provides additional detail about the entity or attribute.,True,Simple,None,"Format: Text
Max length: 250",,
Industrial process,msdyn_industrialprocess,msdyn_evidence,msdyn_evidence,Evidence,Text,"Optional field where evidence can be linked to the entity or attribute, if required.",True,Simple,None,"Format: Text
Max length: 255",,
Industrial process,msdyn_industrialprocess,msdyn_facilityid,msdyn_facilityId,Facility,Lookup,Unique identifier for Facility associated with Industrial Process.,True,Simple,None,"Targets:
msdyn_facility",,
Industrial process,msdyn_industrialprocess,msdyn_facilityidname,msdyn_facilityIdName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 255",,
Industrial process,msdyn_industrialprocess,msdyn_facilityusagedetailid,msdyn_facilityusagedetailid,Facility usage detail,Lookup,The facility usage detail associated with this industrial process.,True,Simple,None,"Targets:
msdyn_facilityannualdetail",,
Industrial process,msdyn_industrialprocess,msdyn_facilityusagedetailidname,msdyn_facilityusagedetailidName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Industrial process,msdyn_industrialprocess,msdyn_goodsquantity,msdyn_goodsquantity,Goods quantity,Decimal,The amount of goods associated with this record.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 10",,
Industrial process,msdyn_industrialprocess,msdyn_goodsunit,msdyn_goodsunit,Goods quantity unit,Lookup,The unit of measurement for the goods quantity in record.,True,Simple,None,"Targets:
msdyn_unit",,
Industrial process,msdyn_industrialprocess,msdyn_goodsunitname,msdyn_goodsunitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Industrial process,msdyn_industrialprocess,msdyn_industrialprocessid,msdyn_industrialprocessId,Industrial process,Uniqueidentifier,Unique identifier for entity instances,False,Simple,SystemRequired,,,
Industrial process,msdyn_industrialprocess,msdyn_industrialprocesstypeid,msdyn_industrialprocesstypeid,Industrial process type,Lookup,Unique identifier for the industrial process type associated with the industrial process.,True,Simple,ApplicationRequired,"Targets:
msdyn_industrialprocesstype",,
Industrial process,msdyn_industrialprocess,msdyn_industrialprocesstypeidname,msdyn_industrialprocesstypeidName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 200",,
Industrial process,msdyn_industrialprocess,msdyn_lifespaninyears,msdyn_lifespaninyears,Lifespan (in years),Decimal,The product lifespan refers to the duration of time (in years) a consumer can expect a product to remain useful and functional after purchase.,True,Simple,None,"Minimum value: 0
Maximum value: 100000000000
Precision: 10",,
Industrial process,msdyn_industrialprocess,msdyn_name,msdyn_name,Name,Text,The name of the custom entity.,True,Simple,ApplicationRequired,"Format: Text
Max length: 255",,
Industrial process,msdyn_industrialprocess,msdyn_organizationalunitid,msdyn_organizationalunitid,Organizational unit,Lookup,Unique identifier for the organizational unit associated with the industrial process.,True,Simple,None,"Targets:
msdyn_sustainabilityorganizationalunit",,
Industrial process,msdyn_industrialprocess,msdyn_organizationalunitidname,msdyn_organizationalunitidName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 255",,
Industrial process,msdyn_industrialprocess,msdyn_origincorrelationid,msdyn_origincorrelationid,Origin correlation ID,Text,An optional identifier to correlate record with data origin,True,Simple,None,"Format: Text
Max length: 100",,
Industrial process,msdyn_industrialprocess,msdyn_product,msdyn_product,Product (Deprecated),Lookup,"A tangible or intangible item created through manufacturing, design, or development, intended for sale or use. (Deprecated)",True,Simple,None,"Targets:
msdyn_sustainabilityproduct",,
Industrial process,msdyn_industrialprocess,msdyn_productidentifier,msdyn_productidentifier,Product identifier (Deprecated),Lookup,"A unique alphanumeric code or number assigned to a specific product for the purpose of identification, tracking, and inventory management. (Deprecated)",True,Simple,None,"Targets:
msdyn_sustainabilityproductidentifier",,
Industrial process,msdyn_industrialprocess,msdyn_productidentifiername,msdyn_productidentifierName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Industrial process,msdyn_industrialprocess,msdyn_productname,msdyn_productName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 250",,
Industrial process,msdyn_industrialprocess,msdyn_quantity,msdyn_quantity,Quantity,Decimal,Generic quanity field associated with activity entities.,True,Simple,ApplicationRequired,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 10",,
Industrial process,msdyn_industrialprocess,msdyn_quantityunit,msdyn_quantityunit,Quantity unit,Lookup,Unit associated with the quantity field ,True,Simple,ApplicationRequired,"Targets:
msdyn_unit",,
Industrial process,msdyn_industrialprocess,msdyn_quantityunitname,msdyn_quantityunitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Industrial process,msdyn_industrialprocess,msdyn_reportingdate,msdyn_reportingdate,Reporting date,DateTime,Date used to parameterize reports.,True,Simple,None,Format: DateAndTime,,
Industrial process,msdyn_industrialprocess,msdyn_spendtypeid,msdyn_spendtypeid,Spend type,Lookup,Unique identifier for the spend type associated with this record.,True,Simple,None,"Targets:
msdyn_spendtype",,
Industrial process,msdyn_industrialprocess,msdyn_spendtypeidname,msdyn_spendtypeidName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 250",,
Industrial process,msdyn_industrialprocess,msdyn_sustainabilityproductitem,msdyn_sustainabilityproductitem,Product or item,Lookup,"A tangible or intangible item created through manufacturing, design, or development, intended for sale or use.",True,Simple,None,"Targets:
msdyn_sustainabilityproduct",,
Industrial process,msdyn_industrialprocess,msdyn_sustainabilityproductitemidtype,msdyn_sustainabilityproductitemIdType,N/A,EntityName,N/A,True,Simple,None,,,
Industrial process,msdyn_industrialprocess,msdyn_sustainabilityproductitemname,msdyn_sustainabilityproductitemName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 1000",,
Industrial process,msdyn_industrialprocess,msdyn_sustainabilityproductitemyominame,msdyn_sustainabilityproductitemYomiName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 1000",,
Industrial process,msdyn_industrialprocess,msdyn_transactiondate,msdyn_transactiondate,Transaction date,DateTime,Date associated with the actual date when the transaction occurred.,True,Simple,None,Format: DateOnly,,
Industrial process type,msdyn_industrialprocesstype,msdyn_approvalstatus,msdyn_approvalstatus,Approval status,Choice,Indicator of approval of MSM entity.,True,Simple,None,"Options:
700610000: Pending
700610001: Approved
Default: N/A",,
Industrial process type,msdyn_industrialprocesstype,msdyn_approvalstatusname,msdyn_approvalstatusName,N/A,Virtual,N/A,True,Simple,None,,,
Industrial process type,msdyn_industrialprocesstype,msdyn_dataconnection,msdyn_dataconnection,Connection,Lookup,Unique identifier for Connection associated with industrial process type.,True,Simple,None,"Targets:
msdyn_dataconnection",,
Industrial process type,msdyn_industrialprocesstype,msdyn_dataconnectionname,msdyn_dataconnectionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Industrial process type,msdyn_industrialprocesstype,msdyn_dataconnectionrefresh,msdyn_dataconnectionRefresh,ConnectionRefresh,Lookup,Most recent connection refresh date.,True,Simple,None,"Targets:
msdyn_dataconnectionrefresh",,
Industrial process type,msdyn_industrialprocesstype,msdyn_dataconnectionrefreshname,msdyn_dataconnectionRefreshName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 3500",,
Industrial process type,msdyn_industrialprocesstype,msdyn_description,msdyn_description,Description,Text,Optional description that provides additional detail about the entity or attribute.,True,Simple,None,"Format: Text
Max length: 250",,
Industrial process type,msdyn_industrialprocesstype,msdyn_industrialprocesstypeid,msdyn_industrialprocesstypeId,Industrial process type,Uniqueidentifier,Unique identifier for entity instances,False,Simple,SystemRequired,,,
Industrial process type,msdyn_industrialprocesstype,msdyn_name,msdyn_name,Name,Text,The name of the custom entity.,True,Simple,ApplicationRequired,"Format: Text
Max length: 200",,
Industrial process type,msdyn_industrialprocesstype,msdyn_origincorrelationid,msdyn_origincorrelationid,Origin correlation ID,Text,An optional identifier to correlate record with data origin.,True,Simple,None,"Format: Text
Max length: 100",,
Industry,msdyn_industry,msdyn_industryid,msdyn_industryId,Industry,Uniqueidentifier,Unique identifier for entity instances,False,Simple,SystemRequired,,,
Industry,msdyn_industry,msdyn_industrynum,msdyn_industrynum,Industry number,Text,Contains the mapping to the industry classification code in the form of a range.,True,Simple,ApplicationRequired,"Format: Text
Max length: 10",,
Industry,msdyn_industry,msdyn_name,msdyn_name,Name,Text,The name of the parent-level industry classification.,True,Simple,ApplicationRequired,"Format: Text
Max length: 200",,
Industry classification,msdyn_industryclassification,msdyn_industryclassificationid,msdyn_industryclassificationId,IndustryClassification,Uniqueidentifier,Unique identifier for entity instances,False,Simple,SystemRequired,,,
Industry classification,msdyn_industryclassification,msdyn_industryname,msdyn_industryname,Industry name,Text,Name of the industry.,True,Simple,ApplicationRequired,"Format: Text
Max length: 200",,
Industry classification,msdyn_industryclassification,msdyn_industrynum,msdyn_industrynum,Industry number,Text,Contains the mapping to the industry classification code in the form of a range.,True,Simple,ApplicationRequired,"Format: Text
Max length: 10",,
Industry classification,msdyn_industryclassification,msdyn_name,msdyn_name,Name,Text,The Name attribute is currently not used.,True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Industry classification,msdyn_industryclassification,msdyn_organizationalprofile,msdyn_organizationalprofile,Organizational profile,Lookup,Unique identifier for Organizational Profile associated with Industry Classification.,True,Simple,None,"Targets:
msdyn_organizationalprofile",,
Industry classification,msdyn_industryclassification,msdyn_organizationalprofilename,msdyn_organizationalprofileName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 255",,
Industry classification,msdyn_industryclassification,msdyn_subindustryid,msdyn_subindustryid,Subindustry ID,Text,Subindustry classification code.,True,Simple,ApplicationRequired,"Format: Text
Max length: 10",,
Industry classification,msdyn_industryclassification,msdyn_subindustryname,msdyn_subindustryname,Subindustry name,Text,Name of the subindustry.,True,Simple,ApplicationRequired,"Format: Text
Max length: 200",,
Investment,msdyn_investment,msdyn_accountid,msdyn_accountid,Account,Lookup,Account of the investment,True,Simple,ApplicationRequired,"Targets:
account",,
Investment,msdyn_investment,msdyn_accountidname,msdyn_accountidName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 160",,
Investment,msdyn_investment,msdyn_accountidyominame,msdyn_accountidYomiName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 160",,
Investment,msdyn_investment,msdyn_approvalstatus,msdyn_approvalstatus,Approval status,Choice,Indicator of approval of Microsoft Sustainability Manager entity.,True,Simple,None,"Options:
700610000: Pending
700610001: Approved
Default: N/A",,
Investment,msdyn_investment,msdyn_approvalstatusname,msdyn_approvalstatusName,N/A,Virtual,N/A,True,Simple,None,,,
Investment,msdyn_investment,msdyn_consumptionenddate,msdyn_consumptionenddate,Consumption end date,DateTime,End date of activity consumption.,True,Simple,ApplicationRequired,Format: DateOnly,,
Investment,msdyn_investment,msdyn_consumptionstartdate,msdyn_consumptionstartdate,Consumption start date,DateTime,Start date of activity consumption.,True,Simple,None,Format: DateOnly,,
Investment,msdyn_investment,msdyn_countryregioncode,msdyn_countryregioncode,Country/region,Lookup,Lookup field for country/region.,True,Simple,None,"Targets:
msdyn_countryregion",,
Investment,msdyn_investment,msdyn_countryregioncodename,msdyn_countryregioncodeName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 200",,
Investment,msdyn_investment,msdyn_customdimension,msdyn_customdimension,Custom Dimension,Multiline Text,Field where custom dimension values are stored in JSON format.,True,Simple,None,"Format: Text
Max length: 1048576",,
Investment,msdyn_investment,msdyn_dataconnection,msdyn_dataconnection,Connection,Lookup,The connection that ingested this invesment.,True,Simple,None,"Targets:
msdyn_dataconnection",,
Investment,msdyn_investment,msdyn_dataconnectionname,msdyn_dataconnectionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Investment,msdyn_investment,msdyn_dataconnectionrefresh,msdyn_dataconnectionrefresh,Connection refresh,Lookup,The connection refresh which ingested this investment.,True,Simple,None,"Targets:
msdyn_dataconnectionrefresh",,
Investment,msdyn_investment,msdyn_dataconnectionrefreshname,msdyn_dataconnectionrefreshName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 3500",,
Investment,msdyn_investment,msdyn_datadefinition,msdyn_datadefinition,Sustainability data definition,Lookup,Lookup to corresponding data definition of Investment activity.,True,Simple,ApplicationRequired,"Targets:
msdyn_sustainabilitydatadefinition",,
Investment,msdyn_investment,msdyn_datadefinitionname,msdyn_datadefinitionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Investment,msdyn_investment,msdyn_dataqualitytype,msdyn_dataqualitytype,Data quality type,Choice,"Description of the data quality that identifies whether the data is actual, estimated, or another descriptor of the data.",True,Simple,None,"Options:
700610000: Actual
700610001: Estimated
700610002: Metered
700610003: Other
Default: 700610003",,
Investment,msdyn_investment,msdyn_dataqualitytypename,msdyn_dataqualitytypeName,N/A,Virtual,N/A,True,Simple,None,,,
Investment,msdyn_investment,msdyn_description,msdyn_description,Description,Text,Optional description that provides additional detail about the entity or attribute.,True,Simple,None,"Format: Text
Max length: 250",,
Investment,msdyn_investment,msdyn_emissionverified,msdyn_emissionverified,Emission verified,Two options,Indicates whether the emissions have been certified.,True,Simple,None,"True: Yes
False: No
Default Value: False",,
Investment,msdyn_investment,msdyn_emissionverifiedname,msdyn_emissionverifiedName,N/A,Virtual,N/A,True,Simple,None,,,
Investment,msdyn_investment,msdyn_enterprisevalueincludingcash,msdyn_enterprisevalueincludingcash,Enterprise value including cash,Decimal,"The value of the enterprise, including cash.",True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 2",,
Investment,msdyn_investment,msdyn_exposuretosovereignbond,msdyn_exposuretosovereignbond,Exposure to sovereign bond,Decimal,The amount of the investment exposed to sovereign bond.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 8",,
Investment,msdyn_investment,msdyn_facilityid,msdyn_facilityid,Facility,Lookup,Unique identifier for the facility associated with investment.,True,Simple,None,"Targets:
msdyn_facility",,
Investment,msdyn_investment,msdyn_facilityidname,msdyn_facilityidName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 255",,
Investment,msdyn_investment,msdyn_investeescope1emission,msdyn_investeescope1emission,Investee scope 1 emission,Decimal,Total scope 1 emissions for the investee. Scope 1 emissions are direct GHG emissions from sources that the organization owns or controls.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 3",,
Investment,msdyn_investment,msdyn_investeescope1emissionunit,msdyn_investeescope1emissionunit,Investee scope 1 emission unit,Lookup,Corresponding unit of measure for investee scope 1 emissions.,True,Simple,None,"Targets:
msdyn_unit",,
Investment,msdyn_investment,msdyn_investeescope1emissionunitname,msdyn_investeescope1emissionunitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Investment,msdyn_investment,msdyn_investeescope2emission,msdyn_investeescope2emission,Investee scope 2 emission,Decimal,"Total scope 2 emissions for the investee. Scope 2 emissions are indirect GHG emissions related to purchases of electricity, heat, cooling, or steam for the facility.",True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 3",,
Investment,msdyn_investment,msdyn_investeescope2emissionunit,msdyn_investeescope2emissionunit,Investee scope 2 emission unit,Lookup,Corresponding unit of measure for investee scope 2 emissions.,True,Simple,None,"Targets:
msdyn_unit",,
Investment,msdyn_investment,msdyn_investeescope2emissionunitname,msdyn_investeescope2emissionunitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Investment,msdyn_investment,msdyn_investeescope3emission,msdyn_investeescope3emission,Investee scope 3 emission,Decimal,"Total scope 3 emissions for the investee. Scope 3, or value chain, emissions are from assets that the organization doesn't own or control but that the organization may affect in its value chain.",True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 3",,
Investment,msdyn_investment,msdyn_investeescope3emissionunit,msdyn_investeescope3emissionunit,Investee scope 3 emission unit,Lookup,Corresponding unit of measure for investee scope 3 emissions.,True,Simple,None,"Targets:
msdyn_unit",,
Investment,msdyn_investment,msdyn_investeescope3emissionunitname,msdyn_investeescope3emissionunitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Investment,msdyn_investment,msdyn_investmentid,msdyn_investmentId,Investment,Uniqueidentifier,Unique identifier for entity instances,False,Simple,SystemRequired,,,
Investment,msdyn_investment,msdyn_isincode,msdyn_isincode,ISIN code,Text,"International Securities Identification Number, which is a unique alphanumeric identifier used to uniquely identify securities such as stocks, bonds, and other financial instruments.",True,Simple,None,"Format: Text
Max length: 100",,
Investment,msdyn_investment,msdyn_name,msdyn_name,Name,Text,Name of the scope 3 category 15 investment.,True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Investment,msdyn_investment,msdyn_organizationalunitid,msdyn_organizationalunitid,Organizational unit,Lookup,Unique identifier for the organizational unit associated with the investment.,True,Simple,None,"Targets:
msdyn_sustainabilityorganizationalunit",,
Investment,msdyn_investment,msdyn_organizationalunitidname,msdyn_organizationalunitidName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 255",,
Investment,msdyn_investment,msdyn_origincorrelationid,msdyn_origincorrelationid,Origin correlation ID,Text,An optional identifier to correlate record with data origin.,True,Simple,None,"Format: Text
Max length: 100",,
Investment,msdyn_investment,msdyn_outstandingamount,msdyn_outstandingamount,Outstanding amount,Decimal,The outstanding amount of the investment.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 2",,
Investment,msdyn_investment,msdyn_pcafassetclass,msdyn_pcafassetclass,PCAF asset class,Choice,The Partnership for Carbon Accounting Financials (PCAF) asset class for the investment.,True,Simple,ApplicationRequired,"Options:
700610000: Listed equity and corporate bonds
700610001: Business loans and unlisted equity
700610002: Project finance
700610003: Commercial real estate
700610004: Mortgages
700610005: Motor vehicle loans
700610006: Sovereign bonds
Default: N/A",,
Investment,msdyn_investment,msdyn_pcafassetclassname,msdyn_pcafassetclassName,N/A,Virtual,N/A,True,Simple,None,,,
Investment,msdyn_investment,msdyn_pppadjustedgdp,msdyn_pppadjustedgdp,PPP adjusted GDP,Decimal,"The measurement of a country/region's gross domestic product (GDP) that takes into account differences in purchasing power between country/region, allowing for more accurate comparisons of economic output.",True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 8",,
Investment,msdyn_investment,msdyn_propertyvalueatorigination,msdyn_propertyvalueatorigination,Property value at origination,Decimal,Property value of the investment at origination.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 2",,
Investment,msdyn_investment,msdyn_reportingdate,msdyn_reportingdate,Reporting date,DateTime,Date used to parameterize reports.,True,Simple,None,Format: DateAndTime,,
Investment,msdyn_investment,msdyn_sourcetransactionid,msdyn_sourcetransactionId,Source transaction Id,Text,Identifier for the transaction.,True,Simple,None,"Format: Text
Max length: 100",,
Investment,msdyn_investment,msdyn_totalequityplusdebt,msdyn_totalequityplusdebt,Total equity plus debt,Decimal,Total equity plus debt for the investment.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 2",,
Investment,msdyn_investment,msdyn_totalprojectequityplusdebt,msdyn_totalprojectequityplusdebt,Total project equity plus debt,Decimal,Total project equity plus debt for the investment.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 2",,
Investment,msdyn_investment,msdyn_totalvalueatorigination,msdyn_totalvalueatorigination,Total value at origination,Decimal,Total value at origination for the investment.,True,Simple,None,"Minimum value: -100000000000
Maximum value: 100000000000
Precision: 2",,
Investment,msdyn_investment,msdyn_transactiondate,msdyn_transactiondate,Transaction date,DateTime,Date associated with the actual date when the transaction occurred.,True,Simple,None,Format: DateOnly,,
Item bill of materials,msdyn_itembillofmaterial,msdyn_approvalstatus,msdyn_approvalstatus,Approval status,Choice,Indicator of approval of MSM entity.,True,Simple,None,"Options:
700610000: Pending
700610001: Approved
Default: N/A",,
Item bill of materials,msdyn_itembillofmaterial,msdyn_approvalstatusname,msdyn_approvalstatusName,N/A,Virtual,N/A,True,Simple,None,,,
Item bill of materials,msdyn_itembillofmaterial,msdyn_componentitem,msdyn_componentitem,Component item,Lookup,Component item,True,Simple,ApplicationRequired,"Targets:
msdyn_sustainabilityitemsku",,
Item bill of materials,msdyn_itembillofmaterial,msdyn_componentitemname,msdyn_componentitemName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Item bill of materials,msdyn_itembillofmaterial,msdyn_dataconnection,msdyn_dataconnection,Connection,Lookup,The connection that ingested this item bill of materials.,True,Simple,None,"Targets:
msdyn_dataconnection",,
Item bill of materials,msdyn_itembillofmaterial,msdyn_dataconnectionname,msdyn_dataconnectionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Item bill of materials,msdyn_itembillofmaterial,msdyn_dataconnectionrefresh,msdyn_dataconnectionrefresh,Connection refresh,Lookup,The connection refresh that ingested this item bill of materials.,True,Simple,None,"Targets:
msdyn_dataconnectionrefresh",,
Item bill of materials,msdyn_itembillofmaterial,msdyn_dataconnectionrefreshname,msdyn_dataconnectionrefreshName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 3500",,
Item bill of materials,msdyn_itembillofmaterial,msdyn_datadefinition,msdyn_datadefinition,Sustainability data definition,Lookup,Lookup to the sustainability data definition field.,True,Simple,None,"Targets:
msdyn_sustainabilitydatadefinition",,
Item bill of materials,msdyn_itembillofmaterial,msdyn_datadefinitionname,msdyn_datadefinitionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Item bill of materials,msdyn_itembillofmaterial,msdyn_description,msdyn_description,Description,Text,Optional description of the item bill of materials.,True,Simple,None,"Format: Text
Max length: 200",,
Item bill of materials,msdyn_itembillofmaterial,msdyn_item,msdyn_item,Item,Lookup,The unique ID of the item in the undertaking’s upstream systems.,True,Simple,ApplicationRequired,"Targets:
msdyn_sustainabilityitemsku",,
Item bill of materials,msdyn_itembillofmaterial,msdyn_itembillofmaterialid,msdyn_itembillofmaterialId,Item bill of materials ID,Uniqueidentifier,The unique identifier of the item bill of materials.,False,Simple,SystemRequired,,,
Item bill of materials,msdyn_itembillofmaterial,msdyn_itemname,msdyn_itemName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Item bill of materials,msdyn_itembillofmaterial,msdyn_msdyn_unit,msdyn_msdyn_unit,Quantity unit,Lookup,The unit of measure for the consumed units. The unit of measure is available in a list of units in Microsoft Sustainability Manager.,True,Simple,ApplicationRequired,"Targets:
msdyn_unit",,
Item bill of materials,msdyn_itembillofmaterial,msdyn_msdyn_unitname,msdyn_msdyn_unitName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Item bill of materials,msdyn_itembillofmaterial,msdyn_name,msdyn_name,Name,Text,The name of the custom entity.,True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Item bill of materials,msdyn_itembillofmaterial,msdyn_origincorrelationid,msdyn_origincorrelationid,Origin correlation ID,Text,Optional field to store origin correlation id,True,Simple,None,"Format: Text
Max length: 100",,
Item bill of materials,msdyn_itembillofmaterial,msdyn_quantityused,msdyn_quantityused,Quantity used,Whole number,The number of units that were consumed to produce the finished product.,True,Simple,ApplicationRequired,"Minimum value: 0
Maximum value: 2147483647",,
Item bill of materials,msdyn_itembillofmaterial,msdyn_reportingdate,msdyn_reportingdate,Reporting date,DateTime,Date used to parameterize reports.,True,Simple,None,Format: DateAndTime,,
Item bill of materials,msdyn_itembillofmaterial,msdyn_validfromdate,msdyn_validfromdate,Valid from date,DateTime,The date from which the bill of material applies for the specified finished product.,True,Simple,ApplicationRequired,Format: DateAndTime,,
Item bill of materials,msdyn_itembillofmaterial,msdyn_validtodate,msdyn_validtodate,Valid to date,DateTime,The date up to which the bill of material applies for the specified finished product. This date can be in the future.,True,Simple,None,Format: DateAndTime,,
Item sustainable content,msdyn_itemsustainablecontent,msdyn_approvalstatus,msdyn_approvalstatus,Approval status,Choice,Indicator of approval of MSM entity.,True,Simple,None,"Options:
700610000: Pending
700610001: Approved
Default: N/A",,
Item sustainable content,msdyn_itemsustainablecontent,msdyn_approvalstatusname,msdyn_approvalstatusName,N/A,Virtual,N/A,True,Simple,None,,,
Item sustainable content,msdyn_itemsustainablecontent,msdyn_dataconnection,msdyn_dataconnection,Connection,Lookup,The connection that ingested this item sustainable content.,True,Simple,None,"Targets:
msdyn_dataconnection",,
Item sustainable content,msdyn_itemsustainablecontent,msdyn_dataconnectionname,msdyn_dataconnectionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Item sustainable content,msdyn_itemsustainablecontent,msdyn_dataconnectionrefresh,msdyn_dataconnectionrefresh,Connection refresh,Lookup,The connection refresh that ingested this item sustainable content.,True,Simple,None,"Targets:
msdyn_dataconnectionrefresh",,
Item sustainable content,msdyn_itemsustainablecontent,msdyn_dataconnectionrefreshname,msdyn_dataconnectionrefreshName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 3500",,
Item sustainable content,msdyn_itemsustainablecontent,msdyn_datadefinition,msdyn_datadefinition,Sustainability data definition,Lookup,Lookup to the sustainability data definition field.,True,Simple,None,"Targets:
msdyn_sustainabilitydatadefinition",,
Item sustainable content,msdyn_itemsustainablecontent,msdyn_datadefinitionname,msdyn_datadefinitionName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Item sustainable content,msdyn_itemsustainablecontent,msdyn_description,msdyn_description,Description,Text,Optional description that provides more details about the attribute.,True,Simple,None,"Format: Text
Max length: 200",,
Item sustainable content,msdyn_itemsustainablecontent,msdyn_itemsustainablecontentid,msdyn_itemsustainablecontentId,Item sustainable content ID,Uniqueidentifier,The unique identifier of the item's sustainable content in the undertaking’s systems.,False,Simple,SystemRequired,,,
Item sustainable content,msdyn_itemsustainablecontent,msdyn_name,msdyn_name,Name,Text,The name of the item's sustainable content.,True,Simple,ApplicationRequired,"Format: Text
Max length: 100",,
Item sustainable content,msdyn_itemsustainablecontent,msdyn_origincorrelationid,msdyn_origincorrelationid,Origin correlation ID,Text,Optional field for origin correlation id,True,Simple,None,"Format: Text
Max length: 100",,
Item sustainable content,msdyn_itemsustainablecontent,msdyn_reportingdate,msdyn_reportingdate,Reporting date,DateTime,Date used to parameterize reports.,True,Simple,None,Format: DateAndTime,,
Item sustainable content,msdyn_itemsustainablecontent,msdyn_sustainabilityitemsku,msdyn_sustainabilityitemsku,Item,Lookup,The unique identifier of the item in the undertaking’s upstream systems.,True,Simple,ApplicationRequired,"Targets:
msdyn_sustainabilityitemsku",,
Item sustainable content,msdyn_itemsustainablecontent,msdyn_sustainabilityitemskuname,msdyn_sustainabilityitemskuName,N/A,Text,N/A,True,Simple,None,"Format: Text
Max length: 100",,
Item sustainable content,msdyn_itemsustainablecontent,msdyn_sustainablecontentpercentage,msdyn_sustainablecontentpercentage,Sustainable content percentage,Decimal,"The percentage of the sustainable content in the input material, based on sustainable content type.",True,Simple,ApplicationRequired,"Minimum value: 0
Maximum value: 100000000000
Precision: 2",,
Item sustainable content,msdyn_itemsustainablecontent,msdyn_sustainablecontenttype,msdyn_sustainablecontenttype,Sustainable content type,Choice,"The type of sustainable content in the material, such as recycled, reused, or renewable.",True,Simple,ApplicationRequired,"Options:
192350000: Renewable
192350001: Non-renewable
192350002: Reused
192350003: Recycled
192350004: Others
Default: N/A",,
Item sustainable content,msdyn_itemsustainablecontent,msdyn_sustainablecontenttypename,msdyn_sustainablecontenttypeName,N/A,Virtual,N/A,True,Simple,None,,,
Item sustainable content,msdyn_itemsustainablecontent,msdyn_validfromdate,msdyn_validfromdate,Valid from date,DateTime,The date from which the supplier-provided item has the given sustainable content.,True,Simple,None,Format: DateAndTime,,
